tree_id,common_name,genus,dbh_cm,useful_life_years,useful_life_label,age_description,located_in,precinct,lat,lon,shade_score,suburb_id
1549844,Maidenhair Tree,Ginkgo,14.0,40,31 - 40 years,Mature,Street,Carlton,-37.80194882,144.9680924,0.0005,297979799
1549849,Maidenhair Tree,Ginkgo,14.0,40,31 - 40 years,Mature,Street,Carlton,-37.8015902,144.9681533,0.0005,297979799
1549854,Maidenhair Tree,Ginkgo,14.0,40,31 - 40 years,Mature,Street,Carlton,-37.80117523,144.9682229,0.0005,297979799
1549855,Maidenhair Tree,Ginkgo,14.0,40,31 - 40 years,Mature,Street,Carlton,-37.80112564,144.968231,0.0005,297979799
1549858,Japanese Zelkova,Zelkova,60.0,40,31 - 40 years,Mature,Street,Carlton,-37.80057712,144.9683256,0.0023,297979799
1549863,Japanese Zelkova,Zelkova,20.0,50,> 41 years,Mature,Street,Carlton,-37.8000885,144.9684085,0.0008,297979799
1549868,Japanese Zelkova,Zelkova,12.0,40,31 - 40 years,Mature,Street,Carlton,-37.79958602,144.9684973,0.0005,297979799
1549870,Japanese Zelkova,Zelkova,10.0,30,21 - 30 years,Mature,Street,Carlton,-37.79938153,144.9685308,0.0004,297979799
1549871,Japanese Zelkova,Zelkova,20.0,50,> 41 years,Mature,Street,Carlton,-37.79932779,144.9685444,0.0008,297979799
1549873,Japanese Zelkova,Zelkova,14.0,40,31 - 40 years,Mature,Street,Carlton,-37.79916644,144.9685719,0.0005,297979799
1549882,Queensland kauri pine,Agathis,20.0,50,> 41 years,Mature,Street,Docklands,-37.81192883,144.9412437,0.0008,297979799
1549883,Queensland kauri pine,Agathis,20.0,50,> 41 years,Mature,Street,Docklands,-37.81198459,144.9413338,0.0008,297979799
1549889,Queensland kauri pine,Agathis,10.0,50,> 41 years,Mature,Street,West Melbourne,-37.81121498,144.9408046,0.0004,297979799
1549896,Queensland kauri pine,Agathis,10.0,50,> 41 years,Mature,Street,West Melbourne,-37.8108761,144.9401853,0.0004,297979799
1549901,Queensland kauri pine,Agathis,10.0,50,> 41 years,Mature,Street,West Melbourne,-37.81055979,144.939553,0.0004,297979799
1549902,Queensland kauri pine,Agathis,10.0,50,> 41 years,Mature,Street,West Melbourne,-37.80967355,144.9371127,0.0004,297979799
1549911,Queensland kauri pine,Agathis,10.0,50,> 41 years,Mature,Street,West Melbourne,-37.80980658,144.9375473,0.0004,297979799
1549916,Queensland kauri pine,Agathis,5.0,50,> 41 years,Mature,Street,West Melbourne,-37.81002749,144.938231,0.0002,297979799
1549931,Queensland kauri pine,Agathis,10.0,50,> 41 years,Mature,Street,Docklands,-37.81057352,144.9383615,0.0004,297979799
1518296,Yellow Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78151419,144.9522382,0.0008,297979799
1518301,Lemon Scented Gum,Corymbia,70.0,50,,Mature,Park,West Melbourne,-37.80740563,144.9513931,0.0027,297979799
1285728,London Plane,Platanus,70.0,30,21 - 30 years,Mature,Park,North Melbourne,-37.79928536,144.9433898,0.0027,297979799
1286158,Spotted Gum,Corymbia,30.0,40,31 - 40 years,Mature,Park,North Melbourne,-37.79964892,144.9423484,0.0012,297979799
1913201,Silver Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.789839,144.9479816,0.0007,297979799
1913209,Silver Banksia,Banksia,20.0,50,,Unestablished,Park,Parkville,-37.7908477,144.9566859,0.0008,297979799
1871219,Brown Pine,Podocarpus,27.0,30,21 - 30 years,Unestablished,Street,Melbourne,-37.80976892,144.9670905,0.001,297979799
1788236,Yellow Box,Eucalyptus,20.0,50,,Semi-mature,Park,Parkville,-37.78302463,144.954417,0.0008,297979799
1788237,River red gum,Eucalyptus,20.0,50,,Semi-mature,Street,Parkville,-37.78150807,144.9521881,0.0008,297979799
1788239,Yellow Box,Eucalyptus,20.0,50,,Semi-mature,Park,Parkville,-37.78150086,144.9525707,0.0008,297979799
1788241,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.78130482,144.9521956,0.0007,297979799
1788242,Lightwood Wattle,Acacia,18.0,50,,Semi-mature,Park,Parkville,-37.7812981,144.9521997,0.0007,297979799
1788246,Sweet Pittosporum,Pittosporum,26.0,50,,Semi-mature,Park,Parkville,-37.78127536,144.952284,0.001,297979799
1788249,Sugar gum,Eucalyptus,20.0,50,,Semi-mature,Park,Parkville,-37.78140217,144.9530748,0.0008,297979799
1769261,Blueberry ash,Elaeocarpus,30.0,30,21 - 30 years,Semi-mature,Street,Carlton,-37.80245532,144.958806,0.0012,297979799
1549015,European nettle tree,Celtis,22.0,50,> 41 years,Mature,Street,Carlton,-37.79570104,144.9733779,0.0008,297979799
1549018,European nettle tree,Celtis,22.0,40,31 - 40 years,Mature,Street,Carlton,-37.79592109,144.9733425,0.0008,297979799
1549020,European nettle tree,Celtis,22.0,40,31 - 40 years,Mature,Street,Carlton,-37.79611133,144.9733108,0.0008,297979799
1549022,European nettle tree,Celtis,22.0,40,31 - 40 years,Mature,Street,Carlton,-37.79624451,144.9732885,0.0008,297979799
1549026,Hedge Maple,Acer,60.0,20,11 - 20 years,Mature,Street,Carlton,-37.79801125,144.9729835,0.0023,297979799
1549032,Hedge Maple,Acer,2.0,20,11 - 20 years,Mature,Street,Carlton,-37.79848437,144.9728995,0.0001,297979799
1549038,Hedge Maple,Acer,30.0,20,11 - 20 years,Mature,Street,Carlton,-37.79882083,144.9728438,0.0012,297979799
1549046,Hedge Maple,Acer,40.0,40,31 - 40 years,Mature,Street,Carlton,-37.80076973,144.9725039,0.0015,297979799
1549052,Hedge Maple,Acer,70.0,30,21 - 30 years,Mature,Street,Carlton,-37.80063464,144.9722485,0.0027,297979799
1549164,European nettle tree,Celtis,15.0,40,31 - 40 years,Mature,Street,Carlton,-37.79678708,144.9729105,0.0006,297979799
1549168,European nettle tree,Celtis,22.0,40,31 - 40 years,Mature,Street,Carlton,-37.79628825,144.9729975,0.0008,297979799
1549171,European nettle tree,Celtis,22.0,40,31 - 40 years,Mature,Street,Carlton,-37.79607552,144.9730342,0.0008,297979799
1549172,European nettle tree,Celtis,22.0,40,31 - 40 years,Mature,Street,Carlton,-37.7960075,144.9730443,0.0008,297979799
1549237,River red gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.77949899,144.939937,0.0008,297979799
1549652,Chinaberry Tree,Melia,15.0,40,31 - 40 years,Mature,Street,Kensington,-37.79470369,144.9317859,0.0006,297979799
1549654,River red gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Kensington,-37.79707472,144.9230817,0.0008,297979799
1549658,Olive,Olea,30.0,50,> 41 years,Mature,Park,Kensington,-37.79134353,144.9237416,0.0012,297979799
1549662,Olive,Olea,30.0,50,> 41 years,Mature,Park,Kensington,-37.79133457,144.9238819,0.0012,297979799
1549664,Ivy curl,Buckinghamia,5.0,50,> 41 years,Mature,Street,North Melbourne,-37.80132932,144.9485585,0.0002,297979799
1549672,English Elm,Ulmus,50.0,50,,Mature,Street,East Melbourne,-37.81201842,144.9872508,0.0019,297979799
1549687,Pin Oak,Quercus,30.0,50,> 41 years,Mature,Street,Southbank,-37.82574106,144.9678718,0.0012,297979799
1550033,Hedge Maple,Acer,50.0,30,21 - 30 years,Mature,Street,Carlton,-37.79992278,144.9723749,0.0019,297979799
1550041,Hedge Maple,Acer,40.0,30,21 - 30 years,Mature,Street,Carlton,-37.79878465,144.9725685,0.0015,297979799
1550046,Japanese Zelkova,Zelkova,80.0,30,21 - 30 years,Mature,Street,Carlton,-37.79683626,144.9692548,0.0031,297979799
1550047,Japanese Zelkova,Zelkova,80.0,20,11 - 20 years,Mature,Street,Carlton,-37.79691567,144.9692403,0.0031,297979799
1550057,Japanese Zelkova,Zelkova,60.0,30,21 - 30 years,Mature,Street,Carlton,-37.79687946,144.9689643,0.0023,297979799
1550058,Japanese Zelkova,Zelkova,13.0,30,21 - 30 years,Mature,Street,Carlton,-37.7968263,144.9689746,0.0005,297979799
1550061,Japanese Zelkova,Zelkova,12.0,30,21 - 30 years,Mature,Street,Carlton,-37.79713027,144.9689206,0.0005,297979799
1550072,Japanese Zelkova,Zelkova,10.0,30,21 - 30 years,Mature,Street,Carlton,-37.79756126,144.9691271,0.0004,297979799
1550075,Japanese Zelkova,Zelkova,14.0,40,31 - 40 years,Mature,Street,Carlton,-37.79793003,144.9690636,0.0005,297979799
1550079,Japanese Zelkova,Zelkova,15.0,40,31 - 40 years,Mature,Street,Carlton,-37.79847223,144.9689688,0.0006,297979799
1871214,HillŸ??s Weeping Fig,Ficus,30.0,50,> 41 years,Unestablished,Street,Docklands,-37.81893292,144.9441983,0.0012,297979799
1871216,Chinaberry Tree,Melia,27.0,30,21 - 30 years,Unestablished,Street,Melbourne,-37.81882627,144.9567088,0.001,297979799
1788233,Yellow Box,Eucalyptus,20.0,50,,Semi-mature,Park,Parkville,-37.78357517,144.9569985,0.0008,297979799
1744819,Japanese Zelkova,Zelkova,20.0,50,> 41 years,Semi-mature,Street,Melbourne,-37.81510485,144.9577919,0.0008,297979799
1744910,Simon Poplar,Populus,20.0,30,21 - 30 years,Semi-mature,Street,Melbourne,-37.81907143,144.9579698,0.0008,297979799
1675099,River red gum,Eucalyptus,20.0,50,,Semi-mature,Park,East Melbourne,-37.81163408,144.9868565,0.0008,297979799
1605295,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80333019,144.9123005,0.0004,297979799
1605298,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80213865,144.9152508,0.0004,297979799
1605299,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80215646,144.915234,0.0004,297979799
1605301,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80217349,144.9152292,0.0004,297979799
1605309,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80225989,144.915071,0.0004,297979799
1605317,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80254322,144.9130906,0.0004,297979799
1605318,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.8026274,144.9130009,0.0004,297979799
1605319,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.8025426,144.9130454,0.0004,297979799
1605321,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80225348,144.9150191,0.0004,297979799
1605322,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80215873,144.9152092,0.0004,297979799
1605323,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80219082,144.9151899,0.0004,297979799
1605329,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80255399,144.913078,0.0004,297979799
1605337,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80205302,144.9141956,0.0004,297979799
1605338,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80207955,144.9153322,0.0004,297979799
1605341,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.8022795,144.9150741,0.0004,297979799
1605342,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80213409,144.9152735,0.0004,297979799
1605344,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80325375,144.912415,0.0004,297979799
1605347,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80204776,144.9140309,0.0004,297979799
1605351,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80223027,144.9150673,0.0004,297979799
1605353,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.8033147,144.912321,0.0004,297979799
1605355,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80204347,144.9138396,0.0004,297979799
1605358,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80207586,144.9153531,0.0004,297979799
1605360,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80253632,144.9130673,0.0004,297979799
1605363,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80257455,144.9130839,0.0004,297979799
1605368,Swamp Paperbark,Melaleuca,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80252613,144.913026,0.0004,297979799
1605370,Lightwood Wattle,Acacia,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80248941,144.9302321,0.0004,297979799
1605374,Lightwood Wattle,Acacia,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80231704,144.9304107,0.0004,297979799
1605386,Lightwood Wattle,Acacia,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80236541,144.9304049,0.0004,297979799
1605391,Lightwood Wattle,Acacia,10.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80229516,144.9303652,0.0004,297979799
1605395,Port Jackson or Rusty Fig,Ficus,50.0,50,,Semi-mature,Street,West Melbourne,-37.80724807,144.9427307,0.0019,297979799
1605397,Port Jackson or Rusty Fig,Ficus,50.0,50,,Semi-mature,Street,West Melbourne,-37.80706768,144.9427606,0.0019,297979799
1605407,Port Jackson or Rusty Fig,Ficus,50.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80584829,144.9429785,0.0019,297979799
1605408,Port Jackson or Rusty Fig,Ficus,50.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80574421,144.9429976,0.0019,297979799
1605415,Port Jackson or Rusty Fig,Ficus,50.0,40,31 - 40 years,Semi-mature,Street,North Melbourne,-37.80413654,144.9432847,0.0019,297979799
1605421,Port Jackson or Rusty Fig,Ficus,50.0,50,> 41 years,Semi-mature,Street,North Melbourne,-37.8033169,144.9434336,0.0019,297979799
1605427,Port Jackson or Rusty Fig,Ficus,12.0,50,> 41 years,Semi-mature,Street,North Melbourne,-37.80186756,144.9436912,0.0005,297979799
1605448,Drooping sheoak,Allocasuarina,12.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80521685,144.9086147,0.0005,297979799
1605733,Japanese Zelkova,Zelkova,80.0,40,31 - 40 years,Semi-mature,Street,Carlton,-37.7998891,144.9684444,0.0031,297979799
1570404,Chinaberry Tree,Melia,60.0,50,> 41 years,Mature,Street,Parkville,-37.77694128,144.9395805,0.0023,297979799
1570407,Spotted Gum,Corymbia,20.0,10,< 10 years,Mature,Street,Kensington,-37.79852997,144.9274527,0.0008,297979799
1570410,Chinese tallow,Triadica,30.0,50,,Mature,Street,East Melbourne,-37.81130493,144.9905817,0.0012,297979799
1456639,Weeping Myrtle,Syzygium,12.0,30,21 - 30 years,Mature,Street,West Melbourne,-37.80823942,144.9536299,0.0005,297979799
1456645,Weeping Myrtle,Syzygium,18.0,30,21 - 30 years,Mature,Street,West Melbourne,-37.80846947,144.9522889,0.0007,297979799
1456647,Cyprus Plane,Platanus,80.0,40,31 - 40 years,Mature,Street,North Melbourne,-37.79153217,144.9424046,0.0031,297979799
1456664,Cyprus Plane,Platanus,20.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80923736,144.9694165,0.0008,297979799
1456665,Cyprus Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80968059,144.971116,0.0017,297979799
1069736,Spotted Gum,Corymbia,80.0,40,31 - 40 years,Mature,Park,North Melbourne,-37.79834325,144.9406706,0.0031,297979799
1870983,Red Gum,Corymbia,30.0,50,,Unestablished,Street,Parkville,-37.77758309,144.9424265,0.0012,297979799
1870985,Red Gum,Corymbia,30.0,50,,Unestablished,Street,Parkville,-37.77690342,144.9406628,0.0012,297979799
1870990,Red Gum,Corymbia,30.0,50,,Unestablished,Park,Parkville,-37.77980611,144.9412294,0.0012,297979799
1833889,Silver Wattle,Acacia,18.0,50,> 41 years,Unestablished,Street,Southbank,-37.82303105,144.9645739,0.0007,297979799
1833893,European nettle tree,Celtis,22.0,50,> 41 years,Unestablished,Street,Southbank,-37.82306885,144.9646751,0.0008,297979799
1833894,Silver Wattle,Acacia,18.0,50,> 41 years,Unestablished,Street,Southbank,-37.82311604,144.9647987,0.0007,297979799
1833961,Brush Cherry,Syzygium,30.0,50,> 41 years,Unestablished,Street,Southbank,-37.8230753,144.9645272,0.0012,297979799
1833963,Silver Wattle,Acacia,18.0,50,> 41 years,Unestablished,Street,Southbank,-37.82304867,144.9645507,0.0007,297979799
1833964,Silver Wattle,Acacia,18.0,50,> 41 years,Unestablished,Street,Southbank,-37.82307825,144.9646975,0.0007,297979799
1834059,Silver Wattle,Acacia,18.0,50,> 41 years,Unestablished,Street,Southbank,-37.82317205,144.9649108,0.0007,297979799
1834126,Brush Cherry,Syzygium,30.0,50,> 41 years,Unestablished,Street,Southbank,-37.82310233,144.9645265,0.0012,297979799
1834131,European nettle tree,Celtis,22.0,50,> 41 years,Unestablished,Street,Southbank,-37.82309685,144.9647311,0.0008,297979799
1834135,Silver Wattle,Acacia,18.0,50,> 41 years,Unestablished,Street,Southbank,-37.82318106,144.9649106,0.0007,297979799
1813287,Frontier Elm,Ulmus,5.0,50,> 41 years,Semi-mature,Street,Melbourne,-37.83528755,144.9753257,0.0002,297979799
1744663,Lemon scented myrtle,Backhousia,70.0,10,< 10 years,Semi-mature,Street,Kensington,-37.79620048,144.9353076,0.0027,297979799
1744666,Wilga,Geijera,20.0,40,31 - 40 years,Semi-mature,Street,Kensington,-37.79638571,144.9353676,0.0008,297979799
1744673,Chinese Elm,Ulmus,50.0,40,31 - 40 years,Semi-mature,Street,Docklands,-37.82011237,144.9443691,0.0019,297979799
1744809,River red gum,Eucalyptus,20.0,50,> 41 years,Semi-mature,Street,Flemington,-37.79171196,144.9185638,0.0008,297979799
1744810,River red gum,Eucalyptus,20.0,50,> 41 years,Semi-mature,Park,Carlton North,-37.7907466,144.9600135,0.0008,297979799
1744907,Moonah,Melaleuca,35.0,50,> 41 years,Semi-mature,Street,West Melbourne,-37.80276681,144.9245084,0.0013,297979799
1744909,Boobialla,Myoporum,50.0,50,> 41 years,Semi-mature,Park,West Melbourne,-37.80274748,144.9245032,0.0019,297979799
1456429,River red gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78149088,144.9521099,0.0008,297979799
1456430,Yellow Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.77853032,144.9492581,0.0008,297979799
1456440,Flame Tree,Brachychiton,30.0,50,> 41 years,Mature,Park,Parkville,-37.77828947,144.9493507,0.0012,297979799
1456455,Lemon Scented Gum,Corymbia,30.0,50,> 41 years,Mature,Park,West Melbourne,-37.80623403,144.947616,0.0012,297979799
1456456,Kanooka,Tristaniopsis,20.0,50,> 41 years,Mature,Park,West Melbourne,-37.80605483,144.947474,0.0008,297979799
1456463,Manchurian Pear,Pyrus,30.0,50,> 41 years,Mature,Street,North Melbourne,-37.79120106,144.9423519,0.0012,297979799
1456499,River red gum,Eucalyptus,15.0,50,> 41 years,Mature,Park,Parkville,-37.78101167,144.9495989,0.0006,297979799
1456519,Drooping sheoak,Allocasuarina,20.0,50,> 41 years,Mature,Park,Parkville,-37.78229408,144.9458056,0.0008,297979799
1456520,Drooping sheoak,Allocasuarina,20.0,50,> 41 years,Mature,Park,Parkville,-37.78231058,144.9458531,0.0008,297979799
1456526,Drooping sheoak,Allocasuarina,20.0,50,> 41 years,Mature,Park,Parkville,-37.78236742,144.9460487,0.0008,297979799
1456531,Red Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78411343,144.9419492,0.0008,297979799
1456535,Red flowering ironbark,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78598854,144.9457095,0.0008,297979799
1456544,Red flowering ironbark,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.785001,144.9460003,0.0008,297979799
1456550,Yellow Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78760212,144.9521136,0.0008,297979799
1456551,Yellow Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78763308,144.9520964,0.0008,297979799
1456553,Yellow Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78746215,144.952158,0.0008,297979799
1456556,Yellow Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78735264,144.9522692,0.0008,297979799
1456569,River red gum,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78599468,144.9535403,0.0008,297979799
1456578,Yellow Box,Eucalyptus,20.0,50,> 41 years,Mature,Park,Parkville,-37.78160119,144.9526195,0.0008,297979799
1456588,Manchurian Pear,Pyrus,10.0,40,31 - 40 years,Mature,Street,North Melbourne,-37.79083524,144.9424517,0.0004,297979799
1913018,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.78685602,144.952369,0.0007,297979799
1913019,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.78682599,144.9523938,0.0007,297979799
1913186,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.78888695,144.9466316,0.0007,297979799
1913188,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.79020724,144.9448648,0.0007,297979799
1913191,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.79288894,144.9483032,0.0007,297979799
1913194,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.78170182,144.9538846,0.0007,297979799
1913330,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.78284536,144.9544849,0.0007,297979799
1913340,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.78276621,144.9544261,0.0007,297979799
1913343,Black Wattle,Acacia,18.0,50,,Unestablished,Park,Parkville,-37.78275622,144.9543117,0.0007,297979799
1871032,Scarlet Oak,Quercus,30.0,50,> 41 years,Unestablished,Park,South Yarra,-37.83807328,144.9816652,0.0012,297979799
